time,open,high,low,close,triggerTop,triggerBottom,Setup trigger up,Symbol success up,Symbol fail up,Setup trigger down,Symbol success down,Symbol fail down,bar_index,bix_threshold,array.size(imba),Fractal High,Fractal Low,HH,LH,LL,HL,triggerTop,triggerBottom,Setup trigger up,Symbol success up,Symbol fail up,Setup trigger down,Symbol success down,Symbol fail down,Tick (Open),Tick (High,Tick (Low),Tick (Close)
1683708300,4129,4130.25,4127.75,4129.25,0,0,0,0,0,0,0,0,18480,18380,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683708600,4129.25,4129.75,4128,4129.5,0,0,0,0,0,0,0,0,18481,18381,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683708900,4129.5,4129.75,4128.5,4128.75,0,0,0,0,0,0,0,0,18482,18382,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683709200,4128.75,4129.75,4127.75,4129.5,0,0,0,0,0,0,0,0,18483,18383,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683709500,4129.5,4130.25,4126.75,4126.75,0,0,0,0,0,0,0,0,18484,18384,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683709800,4126.75,4128.75,4126.75,4128.5,0,0,0,0,0,0,0,0,18485,18385,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683710100,4128.5,4129.5,4127.5,4127.75,0,0,0,0,0,0,0,0,18486,18386,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683710400,4127.5,4128.75,4126.25,4128.75,0,0,0,0,0,0,0,0,18487,18387,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683710700,4129,4130.25,4128.75,4129,0,0,0,0,0,0,0,0,18488,18388,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683711000,4129,4130,4128.75,4129.75,0,0,0,0,0,0,0,0,18489,18389,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683711300,4129.75,4130,4128.75,4128.75,0,0,0,0,0,0,0,0,18490,18390,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683711600,4128.75,4129.75,4128,4128,0,0,0,0,0,0,0,0,18491,18391,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683711900,4128,4131,4127.5,4130.5,0,0,0,0,0,0,0,0,18492,18392,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683712200,4130.25,4130.5,4129.5,4129.75,0,0,0,0,0,0,0,0,18493,18393,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683712500,4129.5,4129.5,4128.5,4129,0,0,0,0,0,0,0,0,18494,18394,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683712800,4128.75,4129.25,4126,4126.5,0,0,0,0,0,0,0,0,18495,18395,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683713100,4126.75,4128,4126.5,4127.5,0,0,0,0,0,0,0,0,18496,18396,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683713400,4127.5,4127.75,4126.25,4127,0,0,0,0,0,0,0,0,18497,18397,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683713700,4126.75,4127.5,4126.75,4127.5,0,0,0,0,0,0,0,0,18498,18398,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683714000,4127.5,4128.75,4127.5,4127.75,0,0,0,0,0,0,0,0,18499,18399,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683714300,4127.75,4128.5,4127.5,4127.75,0,0,0,0,0,0,0,0,18500,18400,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683714600,4127.5,4129.25,4127,4128.5,0,0,0,0,0,0,0,0,18501,18401,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683714900,4128.5,4128.75,4126.75,4127.75,0,0,0,0,0,0,0,0,18502,18402,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683715200,4127.75,4128,4127,4127.5,0,0,0,0,0,0,0,0,18503,18403,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683715500,4127.25,4128,4126.5,4127,0,0,0,0,0,0,0,0,18504,18404,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683715800,4127,4127.5,4126.5,4127,0,0,0,0,0,0,0,0,18505,18405,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683716100,4127.25,4128.5,4127,4127.75,0,0,0,0,0,0,0,0,18506,18406,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683716400,4128,4128.25,4126.75,4127.5,0,0,0,0,0,0,0,0,18507,18407,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683716700,4127.25,4128,4126.5,4127.25,0,0,0,0,0,0,0,0,18508,18408,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683717000,4127.25,4128.25,4126.75,4128.25,0,0,0,0,0,0,0,0,18509,18409,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683717300,4128.25,4129.75,4128.25,4128.5,0,0,0,0,0,0,0,0,18510,18410,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683717600,4128.25,4130.25,4128.25,4129.5,0,0,0,0,0,0,0,0,18511,18411,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683717900,4129.5,4130.25,4129,4129.5,0,0,0,0,0,0,0,0,18512,18412,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683718200,4129.25,4130.25,4128.25,4128.75,0,0,0,0,0,0,0,0,18513,18413,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683718500,4128.75,4129.75,4128.5,4129,0,0,0,0,0,0,0,0,18514,18414,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683718800,4129,4129.75,4128.25,4129,0,0,0,0,0,0,0,0,18515,18415,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683719100,4129,4131,4129,4130.75,0,0,0,0,0,0,0,0,18516,18416,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683719400,4130.5,4130.75,4129.5,4130.25,0,0,0,0,0,0,0,0,18517,18417,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683719700,4130.25,4130.5,4128.75,4129,0,0,0,0,0,0,0,0,18518,18418,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683720000,4128.75,4130.5,4127,4130.5,0,0,0,0,0,0,0,0,18519,18419,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683720300,4130.5,4131,4129.25,4130,0,0,0,0,0,0,0,0,18520,18420,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683720600,4130,4132.25,4129.75,4131.75,0,0,0,0,0,0,0,0,18521,18421,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683720900,4131.75,4132.75,4131,4132.25,0,0,0,0,0,0,0,0,18522,18422,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683721200,4132.25,4132.75,4129,4129.25,0,0,0,0,0,0,0,0,18523,18423,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683721500,4129,4131,4127.25,4128.5,0,0,0,0,0,0,0,0,18524,18424,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683721800,4128.5,4152.75,4128,4146.75,0,0,0,0,0,0,0,0,18525,18425,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683722100,4146.75,4152,4145,4148.25,0,0,0,0,0,0,0,0,18526,18426,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683722400,4148.5,4165,4148.5,4162,0,0,0,0,0,0,0,0,18527,18427,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683722700,4162.25,4169,4161,4168.75,0,0,0,0,0,0,0,0,18528,18428,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683723000,4168.75,4168.75,4163.5,4164.75,0,0,0,0,0,0,0,0,18529,18429,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683723300,4164.75,4169,4164.75,4166.25,0,0,0,0,0,0,0,0,18530,18430,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683723600,4166.25,4169,4164.5,4166,0,0,0,0,0,0,0,0,18531,18431,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683723900,4166,4168.25,4165.75,4166.75,0,0,0,0,0,0,0,0,18532,18432,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683724200,4166.75,4173.25,4166,4171.25,0,0,0,0,0,0,0,0,18533,18433,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683724500,4171.5,4171.75,4162.25,4163.75,0,0,0,0,0,0,0,0,18534,18434,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683724800,4164,4165.5,4162,4162.5,0,0,0,0,0,0,0,0,18535,18435,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683725100,4162.25,4164.5,4161.25,4163,0,0,0,0,0,0,0,0,18536,18436,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
1683725400,4162.75,4169.5,4161.5,4167.75,0,0,0,0,0,0,0,0,18537,18437,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,1709,1782,658,696
1683725700,4167.75,4168.5,4155,4155.5,0,0,0,0,0,0,0,0,18538,18438,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,710,777,112,140
1683726000,4155.5,4156,4141.75,4147,0,0,0,0,0,0,0,0,18539,18439,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,142,335,-260,129
1683726300,4147.25,4148,4138.5,4140.75,0,0,0,0,0,0,0,0,18540,18440,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,131,314,-399,-94
1683726600,4140.75,4142,4139,4139.25,0,0,0,0,0,0,0,0,18541,18441,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-34,228,-266,-115
1683726900,4139,4149.25,4139,4148.5,0,0,0,0,0,0,0,0,18542,18442,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-143,488,-149,270
1683727200,4148.5,4159.25,4148.25,4157.75,0,0,0,0,0,0,0,0,18543,18443,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,286,560,146,268
1683727500,4157.75,4161.5,4154.5,4156,0,0,0,0,0,0,0,0,18544,18444,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,294,768,-327,-323
1683727800,4156.25,4159.25,4154.25,4155.5,0,0,0,0,0,0,0,0,18545,18445,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-311,377,-445,-221
1683728100,4155.25,4157.25,4141,4143,0,0,0,0,0,0,0,0,18546,18446,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-225,183,-908,-414
1683728400,4143,4149,4143,4147.5,0,0,0,0,0,0,0,0,18547,18447,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-430,298,-444,61
1683728700,4147.5,4149.75,4143.75,4145,0,0,0,0,0,0,0,0,18548,18448,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,63,361,-586,-516
1683729000,4145,4149.25,4145,4147,0,0,0,0,0,0,0,0,18549,18449,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-522,274,-522,-264
1683729300,4147,4147.75,4140.75,4142.25,0,0,0,0,0,0,0,0,18550,18450,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-268,84,-822,-345
1683729600,4142.25,4144.25,4131,4131.75,0,1,0,0,0,0,0,0,18551,18451,500,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,0,-255,151,-763,-471
1683729900,4132,4136,4125.5,4132.5,0,0,0,0,0,0,0,0,18552,18452,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-467,476,-914,-259
1683730200,4132.5,4134.75,4127,4132.25,0,0,0,0,0,0,0,0,18553,18453,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-285,369,-631,91
1683730500,4132.25,4132.75,4129,4132.75,0,0,0,0,0,0,0,0,18554,18454,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,95,163,-281,112
1683730800,4132.75,4137,4132,4134.5,0,0,0,0,0,0,0,0,18555,18455,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,116,580,30,194
1683731100,4134.5,4138.5,4134.25,4138.25,0,0,0,0,0,0,0,0,18556,18456,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,182,488,-34,478
1683731400,4138.25,4140.25,4135,4135.25,0,0,0,0,0,0,0,0,18557,18457,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,480,644,-244,-242
1683731700,4135.25,4140.75,4135,4140,0,0,0,0,0,0,0,0,18558,18458,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-274,613,-280,543
1683732000,4140,4144.5,4139.5,4142.75,0,0,0,0,0,0,0,0,18559,18459,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,523,575,-33,-19
1683732300,4143,4143.75,4141.5,4143,0,0,0,0,0,0,0,0,18560,18460,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-11,189,-115,121
1683732600,4143,4147.75,4142,4146.5,0,0,0,0,0,0,0,0,18561,18461,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,123,721,-303,273
1683732900,4146.75,4147.5,4144.25,4145,0,0,0,0,0,0,0,0,18562,18462,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,289,309,-353,-213
1683733200,4145.25,4148,4144.5,4145,0,0,0,0,0,0,0,0,18563,18463,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-209,541,-247,-129
1683733500,4144.75,4145.5,4142.75,4144.5,0,0,0,0,0,0,0,0,18564,18464,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-143,-7,-439,-151
1683733800,4144.5,4145.5,4141.5,4142.5,0,0,0,0,0,0,0,0,18565,18465,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-141,179,-465,-263
1683734100,4142.25,4143.25,4139,4140.5,0,0,0,0,0,0,0,0,18566,18466,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-253,141,-761,-263
1683734400,4140.5,4141,4135,4137,0,0,0,0,0,0,0,0,18567,18467,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-241,-101,-811,-253
1683734700,4137,4137,4133.25,4135.25,0,0,0,0,0,0,0,0,18568,18468,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-241,25,-641,-159
1683735000,4135,4138.5,4132.5,4135.75,0,0,0,0,0,0,0,0,18569,18469,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-161,444,-510,-180
1683735300,4135.5,4137.75,4133.75,4137.5,0,0,0,0,0,0,0,0,18570,18470,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-174,318,-406,254
1683735600,4137.25,4139.5,4135,4138.5,0,0,0,0,0,0,0,0,18571,18471,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,234,424,-120,232
1683735900,4138.5,4139.5,4135.5,4137.5,0,0,0,0,0,0,0,0,18572,18472,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,236,414,-430,-202
1683736200,4137.5,4138.75,4135.25,4136.5,0,0,0,0,0,0,0,0,18573,18473,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-206,50,-509,-419
1683736500,4136.25,4137.25,4132.25,4136.5,0,0,0,0,0,0,0,0,18574,18474,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-421,-76,-898,-342
1683736800,4136.75,4138.5,4134.75,4135.75,0,0,0,0,0,0,0,0,18575,18475,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-340,72,-606,-356
1683737100,4135.5,4136.25,4133.25,4133.5,0,0,0,0,0,0,0,0,18576,18476,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-348,106,-628,-543
1683737400,4133.5,4136,4130.75,4132.25,0,0,0,0,0,0,0,0,18577,18477,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-545,-133,-813,-341
1683737700,4132.25,4133,4127.75,4130.25,0,0,0,0,0,0,0,0,18578,18478,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-335,-105,-853,-123
1683738000,4130.25,4131,4127.5,4129,0,0,0,0,0,0,0,0,18579,18479,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,-129,-129,-828,-594
